Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [47] SatProblem::addNumSat(int) [176] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [200] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin()
  [19] SatProblem::afterFlip(int*, int) [152] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [56] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
 [104] SatProblem::getNumSat() [162] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [57] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >)
  [77] SatProblem::rewriteWL(int, int) [139] std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [201] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector()
  [76] SatProblem::setClause(int, int) [115] std::vector<int, std::allocator<int> >::size() const [75] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector()
  [40] SatProblem::SatProblem(unsigned long) [126] std::vector<int, std::allocator<int> >::max_size() const [28] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int)
  [74] SatProblem::~SatProblem() [153] std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [87] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [89] SliceSampling::init() [154] std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [121] std::vector<int, std::allocator<int> >::_M_erase_at_end(int*)
   [2] SliceSampling::learn(int*, char*, int) [177] std::allocator<std::_List_node<int> >::allocator() [141] std::vector<int, std::allocator<int> >::end()
   [3] SliceSampling::cdlearn(int) [71] std::allocator<std::_List_node<int> >::~allocator() [142] std::vector<int, std::allocator<int> >::begin()
  [34] SliceSampling::sampleU() [60] std::allocator<std::_List_node<int> >::~allocator() [122] std::vector<int, std::allocator<int> >::clear()
   [4] SliceSampling::sampleX() [178] std::allocator<std::list<int, std::allocator<int> > >::allocator() [88] std::vector<int, std::allocator<int> >::push_back(int const&)
  [33] SliceSampling::calclik2(int, double*) [179] std::allocator<std::list<int, std::allocator<int> > >::~allocator() [86] std::vector<int, std::allocator<int> >::vector()
 [220] SliceSampling::readdata(char*) [180] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [82] std::vector<int, std::allocator<int> >::~vector()
  [73] SliceSampling::unitProc(int, int) [181] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [143] std::vector<int, std::allocator<int> >::operator[](unsigned int)
  [90] SliceSampling::lallocate(int) [26] std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [67] void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&)
  [91] SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [83] std::allocator<int>::allocator() [129] int* std::__copy_move_a<false, int*, int*>(int*, int*, int*)
 [221] SliceSampling::~SliceSampling() [30] std::allocator<int>::~allocator() [130] int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*)
  [45] Timer::time()          [79] std::allocator<int>::~allocator() [165] std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
 [168] Timer::printTime(std::ostream&, double const&) [155] std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [131] int* std::uninitialized_copy<int*, int*>(int*, int*, int*)
 [204] Timer::Timer()        [182] std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [69] void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
 [205] Timer::~Timer()        [61] std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [166] std::list<int, std::allocator<int> >* std::__uninitialized_copy_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
  [24] Random::genrand()      [37] std::_List_base<int, std::allocator<int> >::_M_get_node() [132] int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&)
 [222] Random::sgenrand(unsigned long) [51] std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [167] std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
 [223] Random::Random()      [105] std::_List_base<int, std::allocator<int> >::_M_init() [133] int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
   [9] SampleSAT::greedyWalk() [18] std::_List_base<int, std::allocator<int> >::_M_clear() [70] void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&)
  [39] SampleSAT::init_model() [72] std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [144] int const& std::max<int>(int const&, int const&)
  [17] SampleSAT::randomWalk() [183] std::_List_base<int, std::allocator<int> >::_List_base() [135] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
 [224] SampleSAT::setWalkMax(int) [58] std::_List_base<int, std::allocator<int> >::~_List_base() [134] int* std::copy<int*, int*>(int*, int*, int*)
 [225] SampleSAT::setNumSample(int) [127] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [64] void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  [11] SampleSAT::simAnnealing() [63] void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [65] void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
 [226] SampleSAT::setTemperature(double) [184] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [202] void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
 [227] SampleSAT::setWalkSatProb(double) [112] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [203] void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [228] SampleSAT::setRandomWalkProb(double) [185] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int) [113] void std::_Destroy<int*>(int*, int*)
   [6] SampleSAT::walk()     [186] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [114] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
   [5] SampleSAT::solve(SatProblem*, int*) [187] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [62] void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*)
  [48] SampleSAT::getTemp()  [163] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [207] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
 [229] SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [157] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [96] operator new(unsigned int, void*)
 [230] SampleSAT::~SampleSAT() [188] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_base()
  [97] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [189] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base()
